1712937600000,69347.30000000,69580.00000000,65086.86000000,66843.98000000,26206.56931000,1712951999999,1766566660.36843640,1056803,12139.05984000,818610089.56864780,0
1712952000000,66843.98000000,67440.00000000,66680.84000000,67116.52000000,7036.87893000,1712966399999,471759010.61475860,317945,3406.15659000,228350811.39837640,0
1712966400000,67116.52000000,67168.00000000,65731.27000000,67160.55000000,7747.05556000,1712980799999,515311798.40251960,463310,3541.07928000,235489697.35932610,0
1712980800000,67160.55000000,67929.00000000,67012.67000000,67446.52000000,5876.34300000,1712995199999,396643216.61454270,350298,2553.19889000,172310161.00420780,0
1712995200000,67446.53000000,67825.91000000,67090.83000000,67360.00000000,3376.15097000,1713009599999,227473738.58793100,218512,1498.83992000,101004341.77101910,0
1713009600000,67360.01000000,67926.00000000,67169.97000000,67676.00000000,3454.16666000,1713023999999,233423293.18910630,266608,1553.73107000,105007281.35561270,0
1713024000000,67675.99000000,67752.85000000,63750.01000000,64788.01000000,12176.97124000,1713038399999,805753576.31765910,624837,5201.62276000,344658981.47045910,0
1713038400000,64788.01000000,65608.09000000,60660.57000000,63924.51000000,38764.53276000,1713052799999,2435863004.69728610,1417775,18873.19758000,1186375686.72029310,0
1713052800000,63924.52000000,64303.87000000,62134.00000000,63437.55000000,14435.88247000,1713067199999,915225966.69531360,552935,6989.10784000,443204742.88518890,0
1713067200000,63437.55000000,64872.96000000,63394.00000000,64464.30000000,9667.37241000,1713081599999,621503573.87704280,398773,4399.04849000,282754504.07968310,0
1713081600000,64464.30000000,64887.99000000,63855.45000000,64166.05000000,7342.92314000,1713095999999,472395701.52078990,326426,3144.43382000,202258175.52254640,0
1713096000000,64166.05000000,64848.49000000,63437.55000000,64180.97000000,10578.65201000,1713110399999,678224981.27075050,447121,5270.91049000,337871479.63027210,0
1713110400000,64180.98000000,64747.25000000,62573.66000000,64168.62000000,10439.26301000,1713124799999,667047376.85839580,502559,5102.60098000,326168587.45746190,0
1713124800000,64168.62000000,65840.00000000,63326.42000000,65661.84000000,9135.08514000,1713139199999,591727234.47474280,430139,4826.19472000,312589522.93415620,0
1713139200000,65661.85000000,65867.45000000,64937.01000000,65138.19000000,6221.13657000,1713153599999,406753468.95457040,307882,2918.42525000,190825786.19013830,0
1713153600000,65138.20000000,66582.84000000,64683.01000000,66263.84000000,8889.70626000,1713167999999,585745382.27493480,428974,4402.41107000,290015764.00602870,0
1713168000000,66263.84000000,66867.07000000,65807.25000000,65860.12000000,6595.64794000,1713182399999,437923136.09385040,298570,2949.34202000,195857114.64813020,0
1713182400000,65860.12000000,66399.00000000,63810.00000000,64568.81000000,11897.77903000,1713196799999,774518231.44477790,576717,5677.24377000,369479107.38986930,0
1713196800000,64568.80000000,64868.28000000,62274.40000000,63301.11000000,13199.26326000,1713211199999,840164810.60432330,611619,6580.23360000,419068940.86089680,0
1713211200000,63301.11000000,63633.02000000,62632.00000000,63419.99000000,5585.99763000,1713225599999,352967202.18876680,315286,2679.02437000,169326263.84474940,0
1713225600000,63419.99000000,63899.69000000,62750.00000000,62956.00000000,6780.05828000,1713239999999,428620434.20135370,360278,3280.52610000,207385713.28587560,0
1713240000000,62956.00000000,63800.00000000,61680.00000000,63516.19000000,10893.71179000,1713254399999,683387582.14265420,434631,5534.69478000,347472648.37941560,0
1713254400000,63516.18000000,63660.00000000,61600.00000000,63094.77000000,9560.71907000,1713268799999,599279187.71771910,495564,4499.44665000,282152244.41412550,0
1713268800000,63094.76000000,63422.97000000,61735.42000000,61762.20000000,11375.72504000,1713283199999,711480416.48075530,635113,5216.81381000,326383860.37685760,0
1713283200000,61762.19000000,63280.75000000,61694.02000000,62721.43000000,9939.37779000,1713297599999,621859091.08337230,463065,5060.98233000,316624522.19487900,0
1713297600000,62721.43000000,64365.00000000,62555.00000000,63793.39000000,4885.70134000,1713311999999,310711486.82105860,215703,2448.80273000,155664140.65649990,0
1713312000000,63793.40000000,64295.00000000,63581.16000000,63842.02000000,4408.10123000,1713326399999,281544353.81975330,217400,2258.20569000,144243408.01278340,0
1713326400000,63842.03000000,64499.00000000,63181.81000000,63297.84000000,4770.84819000,1713340799999,304629910.53814670,301803,2454.14413000,156719498.78040110,0
1713340800000,63297.85000000,63587.88000000,62541.13000000,62595.04000000,4528.85730000,1713355199999,285904609.66554450,251323,2193.89539000,138511823.05742300,0
1713355200000,62595.04000000,62974.88000000,59888.00000000,60304.95000000,19701.56268000,1713369599999,1208064624.72101640,862749,8786.45906000,539140825.37727880,0
1713369600000,60304.95000000,61956.42000000,59678.16000000,61022.35000000,13090.32351000,1713383999999,796440442.66940360,581226,6508.81100000,396184598.55526970,0
1713384000000,61022.36000000,61763.07000000,60777.00000000,61277.37000000,4110.85218000,1713398399999,252041306.05998890,243826,2145.23144000,131561105.91820230,0
1713398400000,61277.38000000,62229.90000000,60939.92000000,61988.00000000,5112.05762000,1713412799999,314862206.27170640,256918,2551.62376000,157267062.69048880,0
1713412800000,61987.99000000,62075.46000000,60803.35000000,61178.08000000,5389.61634000,1713427199999,330723820.85887760,275925,2362.31989000,144961280.04726900,0
1713427200000,61178.08000000,63072.27000000,60864.00000000,62597.92000000,8854.03421000,1713441599999,549227118.42310360,372814,4745.03451000,294318148.68287080,0
